,anon_ch,subject_ch,created_ch,bucket_order_ch,bucket_name_ch,type_ch,uid_a_ch,uid_ch,id_ch,updated_ch,config_ch,assignment
75,no,"<p>Hi Kamran,</p>
<p></p>
<p>I&#39;m also in the Bay Area now, as of a few months ago.</p>
<p></p>
<p>I don&#39;t have a LinkedIn account.  My email is vhagopian3&#64;gatech.edu.</p>",2019-12-11T07:59:58Z,18,Week 12/8 - 12/14,feedback,,jzfsa4a37jf4aq,k4106vh05sd35,2019-12-11T07:59:58Z,{},logistics
76,no,"<p></p><ul><li>What&#39;s your name?</li></ul>
<p>Tanner Lund</p>
<ul><li>Where are you from?</li></ul>
<p>&#34;From&#34; is a strong word. I&#39;ve lived all over the US and in 2 other countries.</p>
<ul><li>Where are you now?</li></ul>
<p>Lehi, Utah, as of this month</p>
<ul><li>Why RL?</li></ul>
<p>By far the most interesting form of ML I&#39;ve encountered</p>
<ul><li>How far into the program?</li></ul>
<p>If I don&#39;t screw this up I&#39;ll graduate in December</p>
<ul><li>Where next?</li></ul>
<p>Not sure.  I&#39;m also diving deep into complexity theory, statistics, and resilience engineering.</p>
<ul><li>Is there anything else you&#39;d like to share?</li></ul>
<p>Not off the top of my head but happy to chat</p>",2019-08-20T04:50:44Z,34,Week 8/18 - 8/24,followup,,ixr4jvzzg1zba,jzjco9bg9tj2tc,2019-08-20T04:50:44Z,{},logistics
77,no,"<p>Hey Tanner! Looking to possibly make a Slack channel for the UT folks, let me know if you&#39;d be interested.</p>",2019-08-24T18:51:10Z,34,Week 8/18 - 8/24,feedback,,jqmjg3txqw6ji,jzpwghf2fb663h,2019-08-24T18:51:10Z,{},logistics
78,no,"<p></p><ul><li>What&#39;s your name?: Anand Krishnamurthy</li><li>Where are you from? : India</li><li>Where are you now?: SF Bay Area</li><li>Why RL? : I am taking all the toughest courses first, RL is supposedly close to the top in this aspect. Plus I am really interested in this field: AI, ML, RL..</li><li>How far into the program? I have taken AI and Compilers before this</li><li>Where next? BD4H, ML and CV are probably my next courses</li><li>Is there anything else you&#39;d like to share? I work as eng manager currently and love to be back in school after almost 20 yeas</li></ul>",2019-08-20T05:38:47Z,34,Week 8/18 - 8/24,followup,,jqrr36mqfm8M,jzjee1xtm6d69o,2019-08-20T05:38:47Z,{},logistics
79,no,"<p>Hello! </p>
<p></p>
<p>I&#39;m Kiet and i&#39;m currently in San Francisco. This is going to be my 5th class and I&#39;m super excited to learn more about this domain.</p>",2019-08-20T05:40:20Z,34,Week 8/18 - 8/24,followup,,j71a6os8cxo6o2,jzjeg1jvys76zc,2019-08-20T05:40:20Z,{},logistics
80,no,"<p>Hi I&#39;m Amy and I&#39;m currently in Redwood City, CA. This is my first class and I currently work as a data scientist at a startup. I&#39;m originally fro San Francisco. Interested in learning about reinforcement learning for applications to my work. </p>",2019-08-20T06:01:21Z,34,Week 8/18 - 8/24,followup,,jzjdmd9smin752,jzjf737miod5pf,2019-08-20T06:01:21Z,{},logistics
81,no,"<p><strong>What&#39;s your name?</strong><br />Quang Vu<br /> <br /><strong>Where do you currently live?</strong><br />Orange county, California, Earth, Milky Way.<br /><br /><strong>What other OMS courses have you taken so far?</strong><br />GA, AI4R<br /><br /><strong>Why RL?</strong><br />I love Dr Isbell and Dr Littman joke so much, I want to take this class to keep watching their videos.</p>
<p>On a serious note, I have couple things I planned, and RL is a great class for it:</p>
<p>- I want improve my reading/writing skill. By the end of this class, I want to improve my ability to read (and understand) research papers, as well as my ability to write a good formal paper. I am currently work as software engineer. And RL class, and OMSCS in general, provide me a platform to push myself onto a different role under the academic setting.</p>
<p>- I have lot of thought and ideas of my own. But currently I don&#39;t yet have skills and foundation to explore them. I hope RL class will give me the skills and opens door for me to explore deeper into my ideas.<br /><br /><strong>What is something interesting about you?</strong><br />Love dog, soccer, rain, cool weather, fountain pen, fruity beer.<br />Speak bad English when sober, broken Japanese when drunk, and flawless Vietnamese during sleep.<br /><br /><a href=""https://www.linkedin.com/in/quang-vu"">https://www.linkedin.com/in/quang-vu</a></p>",2019-08-20T06:12:41Z,34,Week 8/18 - 8/24,followup,,jl5wq8mca7o0,jzjflnxzmxfq2,2019-08-20T06:12:41Z,{},logistics
82,no,"<p>Hello!</p>
<p></p>
<p>What&#39;s your name? <b>Kenny or simply Q (preferred, like the alphabet) </b></p>
<p></p>
<p>Where are you from? <b>Phanat Nikhom, Thailand</b></p>
<p></p>
<p>Where are you now? <b>Los Angeles</b></p>
<p></p>
<p>Why RL? <strong>On my way to finding out why everyone finds AI so sexy..</strong></p>
<p></p>
<p>How far into the program? <b>9th course.</b></p>
<p></p>
<p>Where next? <strong>10th course. Then complete and utter fear of the question: where next?</strong></p>
<p></p>
<p>Is there anything else you&#39;d like to share? <b>Both excited and scared to be here (given its reputation).</b></p>",2019-08-20T06:35:04Z,34,Week 8/18 - 8/24,followup,,j6jyvvn7Ty0,jzjgeflp44d2wi,2019-08-20T06:35:04Z,{},logistics
83,no,"<p></p><ul><li>What&#39;s your name? - <strong>Chris Cho</strong></li><li>Where are you from? -  <strong>Many places, but I call ATL my home</strong></li><li>Where are you now? - <strong>Singapore</strong></li><li>Why RL? - <strong>ML requirement</strong></li><li>How far into the program? - <b>5th course</b></li><li>Where next? -<strong> Hopefully enroll in my 6th course</strong></li><li>Is there anything else you&#39;d like to share? <strong>I dropped this course once before - very scared</strong></li></ul>",2019-08-20T07:39:12Z,34,Week 8/18 - 8/24,followup,,iv2q8g9wyas6yx,jzjiowloc9j4g5,2019-08-20T07:39:12Z,{},logistics
84,no,"<p></p><ul><li>What&#39;s your name? Zhiqi Yu (pronounced as &#39;Gichi&#39;)</li><li>Where are you from? I am from China and currently living in Fairfax, VA.</li><li>Why RL? Though I have learned ML before, RL is very new to me, plus I am very interested in RL.</li><li>How far into the program? First semester.</li><li>Where next? Earn internships, finish the program and find a full-time job.</li></ul>",2019-08-20T08:39:55Z,34,Week 8/18 - 8/24,followup,,jzhy4sbxyar5l4,jzjkuzqchbgni,2019-08-20T08:39:55Z,{},logistics
85,no,"<p>I am Justin Allen and I&#39;m from Huntsville, AL.  I have loved the RL bits that you get exposed to in ML and ML4T and I can&#39;t wait to take this class and explore RL in depth.  This is class #8 and my final &#34;core&#34; class from the Machine Learning specialization.  After this I&#39;m hoping to find a PhD program that fits into the work / life balance as well as OMSCS has.</p>",2019-08-20T11:10:21Z,34,Week 8/18 - 8/24,followup,,idfzuuu9fnI,jzjq8g6cc4p4pa,2019-08-20T11:10:21Z,{},logistics
86,no,"<p>Hey Justin,</p>
<p>Welcome to the course.</p>
<p></p>
<p>I am also exploring the possibility of a PhD program in future with a work/life balance. Let&#39;s stay in touch to find more on this.</p>
<p></p>
<p><a href=""https://www.linkedin.com/in/anurag-tangri/"">https://www.linkedin.com/in/anurag-tangri/</a></p>
<p></p>
<p></p>
<p>Thanks,</p>
<p>Anurag Tangri</p>
<p></p>",2019-08-23T12:57:21Z,34,Week 8/18 - 8/24,feedback,,jfzaqnqvtQ1m,jzo4dm7b73q5of,2019-08-23T12:57:21Z,{},logistics
87,no,"<p>Hi All,</p>
<p>I am Arun and I live in Bangalore, India. This is my fourth course, I am doing KBAI along with this.</p>
<p>I have completed GIOS, CN, AI4R courses so far</p>
<p>I work for Broadcom Limited in Software Automotive team</p>
<p>I wanted to major in ML. As all other courses were closed by my time slot, have taken RL which was the only one available. Hopefully I can make this course with out any ML background</p>
<p> </p>
<p>I play badminton, would love to go for long rides during my free time.</p>",2019-08-20T11:25:00Z,34,Week 8/18 - 8/24,followup,,jqmcecftgff63y,jzjqraes7r8nr,2019-08-20T11:25:00Z,{},logistics
88,no,"<p>Hi,</p>
<p></p>
<p>My name is Neeza Thandi and I live in Boston MA. This is my 4th course in the program. I am an actuary by profession. I am taking RL to learn more about the technique having learnt about it in the ML class. </p>
<p>I like to cook, and hang out with my 2 dogs... and my human family.</p>",2019-08-20T12:15:35Z,34,Week 8/18 - 8/24,followup,,jl88dnp8AZzD,jzjskcqmkc69,2019-08-20T12:15:35Z,{},logistics
89,no,"<p></p>
<ul><li>What&#39;s your name?<br />
<ul><li>Daniel Vasilyonok</li></ul>
</li><li>Where are you from?
<ul><li>Boston, MA</li></ul>
</li><li>Where are you now?
<ul><li>Boston, MA</li></ul>
</li><li>Why RL?
<ul><li>It seemed like the next step after completing ML and ML4T. I&#39;m doing the ML specialization as well. Also, RL seems like the most analogous type of ML to how humans and various other biological organisms learn through experience.  </li></ul>
</li><li>How far into the program?
<ul><li>Completed 4/10 classes. ML, ML4T, AI4R, GIOS. Currently taking this and CV!</li></ul>
</li><li>Where next?
<ul><li>After this semester I&#39;m going to take HPC, GA, BD4H, and AI. If Deep Learning gets released online prior to graduating, I&#39;ll replace AI with Deep Learning!</li></ul>
</li><li>Is there anything else you&#39;d like to share?
<ul><li>Connect w me on Linkedin if you&#39;d like!</li><li>
<ul><li><a href=""https://www.linkedin.com/in/daniel-vasilyonok-18369a32/"">https://www.linkedin.com/in/daniel-vasilyonok-18369a32/</a><a href=""https://www.linkedin.com/in/daniel-vasilyonok-18369a32/""></a></li></ul>
</li><li>Trying to take more trips like this:
<ul><li><a href=""https://www.youtube.com/watch?v=5e6wNZ17s4s&amp;t="">https://www.youtube.com/watch?v=5e6wNZ17s4s&amp;t=</a></li></ul>
</li></ul>
</li></ul>
<p></p>",2019-08-20T13:35:12Z,34,Week 8/18 - 8/24,followup,,jl1b27fpaYkv,jzjveqlfytu5ox,2019-08-20T13:35:12Z,{},logistics
90,no,"<p></p><ul><li>What&#39;s your name?
<ul><li>Sahil Soni</li></ul>
</li><li>Where are you from?
<ul><li>New Jersey / Springfileld</li></ul>
</li><li>Where are you now?
<ul><li>New York </li></ul>
</li><li>Why RL?
<ul><li>Might be RL is next big thing ? Who knows </li></ul>
</li><li>How far into the program?
<ul><li>First Semester</li></ul>
</li><li>Where next?
<ul><li>ML/GA/CV/ML4T/AI</li></ul>
</li><li>Is there anything else you&#39;d like to share?
<ul><li>   Let&#39;s see if you can get job in ML after completing this. Currently working as DBA </li></ul>
</li></ul>",2019-08-20T13:51:39Z,34,Week 8/18 - 8/24,followup,,jzjvnayuw8t2br,jzjvzwc2zr828i,2019-08-20T13:51:39Z,{},logistics
91,no,"<p>My name Tom Zhang, I am from Canada. I am in Toronto now. I am interested in ML/RL currently which may change the relationship and communications between the world and human beings. I am in first semester. Next will be ML/GA/AI etc. Would like to make new friends here to help each.</p>",2019-08-20T14:18:35Z,34,Week 8/18 - 8/24,followup,,jzjabmjd3l2103,jzjwyipc2g214t,2019-08-20T14:18:35Z,{},logistics
92,no,"<p>My name is Oscar Thörn, and Örebro in Sweden (which is in Europe and is not the same as Switzerland ;) ). This is my first course in the program. In addition to OMSCS I´m currently studying part time at Örebro University where I´m also working as a research assistant in a lab focused on collaborative AI.</p>
<p></p>
<p>Why RL? Because learning from experience is interesting and since humans can do it so well, why not computers? (And because I just like all areas of AI).</p>",2019-08-20T14:27:23Z,34,Week 8/18 - 8/24,followup,,jzjwcq2u8o7110,jzjx9u50gw6ut,2019-08-20T14:27:23Z,{},logistics
93,no,"<p>- Yu Bai</p>
<p>- NY</p>
<p>- wrapping up the Machine Learning track. Excited to &#34;reinforce&#34; my RL knowledge &amp; skill formally</p>
<p>- This is my 9th class</p>
<p>- next will be either AI or CV </p>
<p></p>",2019-08-20T14:48:23Z,34,Week 8/18 - 8/24,followup,,ijalzjp38ba40l,jzjy0uwq5iqgf,2019-08-20T14:48:23Z,{},logistics
94,no,<p></p>,2019-08-20T15:07:13Z,34,Week 8/18 - 8/24,feedback,,jl2bv84c6FEX,jzjyp28wxf02kv,2019-08-20T15:07:13Z,{},logistics
95,no,"<p></p>
<ul><li>What&#39;s your name? Shimlee Sengupta</li><li>Where are you from? India</li><li>Where are you now?India</li><li>Why RL?Seems a very interesting subject.Have heard very good review about it and would like to learn the same.</li><li>How far into the program? taken 5 subjects including CV,KBAI,AI,IHI,edutech</li><li>Where next? Hoping to work in ML domain and expand my knowledge</li><li>Is there anything else you&#39;d like to share?Pretty nervous about this class as I am taking this without finishing ML .Hoping to get the concepts clear.</li></ul>",2019-08-20T15:07:55Z,34,Week 8/18 - 8/24,followup,,jl2bv84c6FEX,jzjypykwkib34e,2019-08-20T15:07:55Z,{},logistics
96,no,"<p></p>
<ul><li>What&#39;s your name?
<ul><li><strong>Ravi Kishore</strong></li></ul>
</li><li>Where are you from?
<ul><li><strong>Hyderabad, India</strong></li></ul>
</li><li>Where are you now?
<ul><li><strong>Delhi, India</strong></li></ul>
</li><li>Why RL?<strong> </strong>
<ul><li><strong>I am intrigued about the Idea of RL, want to take a deeper dive into it.</strong></li></ul>
</li><li>How far into the program?<strong> </strong>
<ul><li><strong>This is my second semester, done with AI4R and CV.</strong></li></ul>
</li><li>Where next?
<ul><li><strong>Looking forward to explore / exploit <em>Reinforcement Learning</em> in robotics</strong></li></ul>
</li><li>Is there anything else you&#39;d like to share?
<ul><li><strong>Planning to take this course along with AI, not sure if its a good idea. So, a bit worried about that.</strong></li></ul>
</li></ul>",2019-08-20T15:31:34Z,34,Week 8/18 - 8/24,followup,,jqi9pq31o4p6dt,jzjzkdi6rgb5ly,2019-08-20T15:31:34Z,{},logistics
97,no,"<p></p><ul><li>What&#39;s your name? <strong>Alan Cespedes</strong></li><li>Where are you from? <strong>San Antonio, Texas</strong></li><li>Where are you now? <strong>Dallas, Texas</strong></li><li>Why RL? <strong>Took Machine Learning and was interested in expanding my RL breadth (:</strong></li><li>How far into the program? <strong>Last semester! yay!</strong></li><li>Where next? <strong>Relaxing for a year with just work and possibly going for an MBA</strong></li><li>Is there anything else you&#39;d like to share? <strong>Recently been traveling more personally and for work.</strong></li></ul>",2019-08-20T15:38:55Z,34,Week 8/18 - 8/24,followup,,j6jxj5zix3746q,jzjztu6js9z35v,2019-08-20T15:38:55Z,{},logistics
98,no,"<p>Hi, I&#39;m Binod from Atlanta, Georgia. New to OMSCS, this is my first class.</p>",2019-08-20T17:47:59Z,34,Week 8/18 - 8/24,followup,,jzk2u4t3n5o5el,jzk4ftrp53h5vj,2019-08-20T17:47:59Z,{},logistics
99,no,"<p>Hi my name is Lucas Pasqualin! I work at a Chatbot/Virtual Agent startup in Orlando Florida. I&#39;ve always been interested in ML, and I&#39;m hoping I can apply some RL concepts to improve some internal products at work.</p>
<p></p>
<p>First class in OMSCS.</p>",2019-08-20T17:48:52Z,34,Week 8/18 - 8/24,followup,,jzk4afmbx073hw,jzk4gylin81uz,2019-08-20T17:48:52Z,{},logistics
100,no,"<p></p>
<p>Hello all!</p>
<p></p>
<p>Rob Cohen</p>
<p></p>
<p>RL because I want to give the ML specialization a shot. Hoping I do well enough to continue it!</p>
<p></p>
<p>I am from NYC, and I am still in NYC.</p>
<p></p>
<p>This will be my 3rd class. Was originally going to do Computing Systems.</p>
<p></p>
<p>Unfortunately I could not get into the lower level ML course (still #554 on the waitlist).</p>
<p>I know the syllabus says this isn&#39;t required, but it is frustrating because I know I&#39;ll have a substantively harder time in this course because of it.</p>
<p></p>",2019-08-20T18:08:13Z,34,Week 8/18 - 8/24,followup,,jl2dfm6lskZz,jzk55tscsuk5fn,2019-08-20T18:08:13Z,{},logistics
101,no,"<p> </p>
<ul><li>What&#39;s your name?
<ul><li>Hi hi, my name is Jay</li></ul>
</li><li>Where are you from?
<ul><li>I am from NOVA area in VA.</li></ul>
</li><li>Where are you now?
<ul><li>I am in the same area!</li></ul>
</li><li>Why RL?
<ul><li>I have some ML experience and I want to build on that.</li></ul>
</li><li>How far into the program?
<ul><li>This is my first semester, I hope it all goes well!</li></ul>
</li><li>Where next?
<ul><li>More research experience hopefully!</li></ul>
</li><li>Is there anything else you&#39;d like to share?
<ul><li>I am trying to get into traveling more often.</li></ul>
</li></ul>",2019-08-20T18:09:47Z,34,Week 8/18 - 8/24,followup,,jzhbewk46d19d,jzk57uqdebl6i2,2019-08-20T18:09:47Z,{},logistics
102,no,<p></p><ul><li>What&#39;s your name? Ruobing Zheng</li><li>Where are you from? China</li><li>Where are you now? NYC</li><li>Why RL? Interested in ML related areas and would like to use it in real world</li><li>How far into the program? Fresh new</li></ul>,2019-08-20T19:06:23Z,34,Week 8/18 - 8/24,followup,,jzk6nge7yl24dc,jzk78n8i87p7bi,2019-08-20T19:06:23Z,{},logistics
103,no,"<p></p><ul><li>Abdoul Ouedraogo</li><li>Oregon, USA</li><li>Still in Oregon</li><li>I just find the subject captivating because it is kind of mimicking </li><li>This is my 3rd course</li><li>I would like to do research and this class will probably give me the basic to start in RL</li><li>Go RL. </li></ul>",2019-08-20T19:13:36Z,34,Week 8/18 - 8/24,followup,,jl0c61kgrmsY,jzk7hwrnmw417l,2019-08-20T19:13:36Z,{},logistics
104,no,"<p>Hi everyone. My name is Omar. I&#39;m from Peru, but I recently moved to Switzerland to join Google. I have some experience in ML, but not any in RL at all. This is my second class!</p>",2019-08-20T20:04:26Z,34,Week 8/18 - 8/24,followup,,jqmfnc46kl26eg,jzk9baanzoa4rx,2019-08-20T20:04:26Z,{},logistics
105,no,"<p></p>
<ul><li>What&#39;s your name? Prashant Verma</li><li>Where are you from? India</li><li>Where are you now? Sunnyvale, California, USA</li><li>Why RL? Specializing in ML. Seems like a pretty interesting topic</li><li>How far into the program? 6th course in Gatech</li><li>Where next? Let&#39;s see where life takes me.</li></ul>
<p></p>",2019-08-20T20:54:00Z,34,Week 8/18 - 8/24,followup,,jc8bgo8obmm4kl,jzkb31hqm706nl,2019-08-20T20:54:00Z,{},logistics
